FID,lat,lon
166,-77.464280698500005,169.289226832999990
167,-77.464295269800004,169.289031728000000
168,-77.464309841000002,169.288836624000000
169,-77.464324411999996,169.288641519000010
170,-77.464338982800001,169.288446413000000
171,-77.464353553600006,169.288251307000000
172,-77.464368124100005,169.288056200999990
173,-77.464382694600005,169.287861093999990
174,-77.464397264900001,169.287665987000000
175,-77.464411835000007,169.287470879000010
176,-77.464426404999998,169.287275771000000
177,-77.464440974900000,169.287080661999990
178,-77.464455544600000,169.286885552999990
179,-77.464467453899999,169.286687300000010
180,-77.464475079200000,169.286483983000010
181,-77.464482704399998,169.286280667000000
182,-77.464490329300006,169.286077350000000
183,-77.464497954199999,169.285874033000000
184,-77.464505578900003,169.285670716000000
185,-77.464513203400003,169.285467399000000
186,-77.464520827800001,169.285264081000010
187,-77.464528451999996,169.285060762999990
188,-77.464508604000002,169.284881305000000
189,-77.464485427400007,169.284704737999990
190,-77.464462250699995,169.284528171999990
191,-77.464439073899996,169.284351606000000
192,-77.464415896999995,169.284175041000000
193,-77.464392719900005,169.283998477000010
194,-77.464369542800000,169.283821913999990
195,-77.464346365500006,169.283645350999990
196,-77.464323188099996,169.283468787999990
197,-77.464285325899993,169.283361447000000
198,-77.464246464900000,169.283258813999990
199,-77.464207603700004,169.283156182000000
200,-77.464168742599995,169.283053550999990
201,-77.464129881399998,169.282950921000010
202,-77.464091020200001,169.282848290999990
203,-77.464052158900003,169.282745661000010
204,-77.464013297600005,169.282643033000000
205,-77.463974436200004,169.282540404000000
206,-77.463935574800004,169.282437777000010
207,-77.463896713400004,169.282335149999990
208,-77.463857318899997,169.282237009000000
209,-77.463817606700005,169.282141540999990
210,-77.463777894399996,169.282046073999990
211,-77.463738182100002,169.281950607000000
212,-77.463698469799994,169.281855140999990
213,-77.463658757399998,169.281759676000010
214,-77.463619045000002,169.281664210999990
215,-77.463579332600006,169.281568746999990
216,-77.463539620099993,169.281473283000000
217,-77.463499907599996,169.281377819999990
218,-77.463460195099998,169.281282358000000
219,-77.463420482499998,169.281186896000010
220,-77.463379686600007,169.281102102000010
221,-77.463338320600002,169.281022922999990
222,-77.463296954599997,169.280943744000010
223,-77.463255588500004,169.280864565000000
224,-77.463214222500000,169.280785387000010
225,-77.463172856400007,169.280706208999990
226,-77.463131490300000,169.280627032000010
227,-77.463090124100006,169.280547855000010
228,-77.463048757999999,169.280468678999990
229,-77.463007391800005,169.280389503000010
230,-77.462965989300002,169.280310759000000
231,-77.462923858200000,169.280240658000000
232,-77.462881727099997,169.280170556999990
233,-77.462839595999995,169.280100457000000
234,-77.462797464900007,169.280030358000000
235,-77.462755333700002,169.279960259000010
236,-77.462713202600000,169.279890160000010
237,-77.462671071399996,169.279820062000000
238,-77.462628940200005,169.279749963999990
239,-77.462586809000001,169.279679867000000
240,-77.462544677699995,169.279609770000010
241,-77.462502546500005,169.279539674000010
242,-77.462460911099996,169.279465480000000
243,-77.462425804899993,169.279337338000000
244,-77.462390698500002,169.279209197000000
245,-77.462355592099996,169.279081056000000
246,-77.462320485700005,169.278952916000010
247,-77.462285379199997,169.278824777000010
248,-77.462250272600002,169.278696639000000
249,-77.462215165900005,169.278568501000000
250,-77.462182725000005,169.278426260000000
251,-77.462150324099994,169.278283808000000
252,-77.462117923099996,169.278141355999990
253,-77.462085522099997,169.277998905999990
254,-77.462053120999997,169.277856455000010
255,-77.462012633000001,169.277776491999990
256,-77.461970008400002,169.277713037000010
257,-77.461927383900004,169.277649583999990
258,-77.461884759300005,169.277586130000000
259,-77.461842134700007,169.277522677000010
260,-77.461799510000006,169.277459225000000
261,-77.461756156700005,169.277437873999990
262,-77.461711887600003,169.277469435999990
263,-77.461667618500002,169.277500997000000
264,-77.461623349400000,169.277532557999990
265,-77.461579080299998,169.277564117999990
266,-77.461534811199996,169.277595679000000
267,-77.461490542099995,169.277627239000000
268,-77.461446273000007,169.277658798999990
269,-77.461402003900005,169.277690358999990
270,-77.461357734800004,169.277721918000000
271,-77.461313465700002,169.277753477999990
272,-77.461270209700004,169.277805421000010
273,-77.461227366399996,169.277865666999990
274,-77.461184523200004,169.277925912999990
275,-77.461141679799994,169.277986158999990
276,-77.461098836500000,169.278046404000010
277,-77.461055993200006,169.278106648000000
278,-77.461013149899998,169.278166892999990
279,-77.460970306500002,169.278227136999990
280,-77.460927463100006,169.278287379999990
281,-77.460884619799998,169.278347623000000
282,-77.460841776400002,169.278407866000010
283,-77.460798933000007,169.278468108000000
284,-77.460757337800004,169.278544560000000
285,-77.460715822200001,169.278622044999990
286,-77.460674306599998,169.278699530000010
287,-77.460632790999995,169.278777014000010
288,-77.460591275300004,169.278854497999990
289,-77.460549759599999,169.278931981000000
290,-77.460508243899994,169.279009464000010
291,-77.460466728200004,169.279086946000010
292,-77.460423306799996,169.279131613000000
293,-77.460378932899999,169.279159881000000
294,-77.460334559100005,169.279188148000000
295,-77.460290185299996,169.279216415000010
296,-77.460245811400000,169.279244682000010
297,-77.460238701899996,169.279431348000000
298,-77.460236120600001,169.279637264000000
299,-77.460233539200004,169.279843180000000
300,-77.460230957600004,169.280049096000000
301,-77.460228375800000,169.280255012000000
302,-77.460226521099997,169.280402931999990
