"FID","lat","lon"
2725,37.9966328432,-119.058063727
2726,37.9966027759,-119.058067919
2727,37.9965727958,-119.058072586
2728,37.9965435236,-119.058080632
2729,37.9965155539,-119.0580922
2730,37.9964889214,-119.058106582
2731,37.9964639344,-119.058123823
2732,37.9964416158,-119.058144359
2733,37.996420967,-119.058166507
2734,37.9964021284,-119.058190313
2735,37.9963863668,-119.058216234
2736,37.9963720703,-119.058242952
2737,37.9963600285,-119.05827082
2738,37.9963504974,-119.058299597
2739,37.9963420635,-119.058328754
2740,37.9963357538,-119.058358449
2741,37.9963295165,-119.05838816
2742,37.9963232792,-119.05841787
2743,37.9963170419,-119.05844758
2744,37.9963108046,-119.058477291
2745,37.9963045673,-119.058507001
2746,37.9962983299,-119.058536712
2747,37.9962920926,-119.058566422
2748,37.9962858553,-119.058596132
2749,37.996279618,-119.058625843
2750,37.9962733807,-119.058655553
2751,37.9962671434,-119.058685264
2752,37.9962609061,-119.058714974
2753,37.9962546687,-119.058744684
2754,37.9962484314,-119.058774395
2755,37.9962421941,-119.058804105
2756,37.9962359568,-119.058833816
2757,37.9962297195,-119.058863526
2758,37.9962234822,-119.058893236
2759,37.9962172449,-119.058922947
2760,37.9962110075,-119.058952657
2761,37.9962047702,-119.058982368
2762,37.9961985329,-119.059012078
2763,37.9961922956,-119.059041788
2764,37.9961860583,-119.059071499
2765,37.996179821,-119.059101209
2766,37.9961735837,-119.05913092
2767,37.9961684354,-119.059160832
